id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,cluster hierarchical complete,cluster hierarchical average,cluster hierarchical single
26039208206,35210768@N02,45.766865,4.83378,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4bbde2838a4fb713cf7a3d9d",To see or not to see...,0,4,27,3,2016,5,4,0
28147937877,32279917@N08,45.761577,4.829841,france,IMG_20180618_173350996,33,17,18,6,2018,5,4,0
6338031942,42456491@N04,45.837463,4.826053,,Plan de conspiration mondiale,51,21,12,11,2011,0,3,0
14489839815,9534213@N07,45.747963,4.833233,"lyon,rhône,pont,pontgallieni",Pont Gallieni,41,15,28,11,2007,5,4,0
15353792395,83294602@N03,45.767672,4.835175,"lyon,ville,1er,journée,patrimoine,2014,hotêl",IMG_3491,8,15,20,9,2014,5,4,0
5543085397,93239031@N00,45.769119,4.832963,"france,texture,fashion,europe,lyon,grunge,mao,fra,counterculture,croixrousse,rhônealps,winterclothing,wintercollection,pentesdelacroixrousse,chineserevolution,69004,lostred,chineserevoution,cindydefort,designerrongrongren,makeuppaulinepergay,florenceruaz",Rongrong Ren Winter Collection 2010: Lost Red,13,20,26,5,2010,5,4,0
48247730486,61204063@N02,45.759497,4.836733,,IMG_1539,13,10,25,6,2019,5,4,0
6813535018,78627699@N00,45.760086,4.826661,"france,church,lyon,2012,vieuxlyon",IMG_1900,50,10,2,3,2012,5,4,0
21797331940,124810342@N04,45.813055,4.970555,"france,lac,animaux,fr,miribel,oiseau,étang,rhone,ain,rhônealpes,ornithologie,jonage",Mouette rieuse,20,10,3,10,2015,3,0,2
44627147140,128887511@N04,45.763409,4.851052,"flickr,ngc,lyon,france,rhône,skyscraper,building,architecture,cityscape,night,nightshot,canon",Errance lyonnaise,9,17,11,12,2018,5,4,0
8419006549,78870009@N02,45.820821,4.766499,"wallpaper,cars,topo,car,japan,night,honda,lumix,photography,lyon,thomas,parking,yo,nation,panasonic,civic,flush,society,import,nuit,japon,dmc,jap,hella,drifting,drift,hatchback,kicked,slammed,auchan,stance,topolino,eg,lorenzetti,vtec,tondeuse,dohc,illest,ivtec,wangan,2013,limonest,dardilly,fatlace,hellaflush,canibeat,fz48,helladrift",Spoon,34,0,20,1,2013,0,2,0
35234030982,39415781@N06,45.765921,4.831108,"lyon,france,burgundy,bourgogne,auvergnerhônealpes,metropolisoflyon,rhonealpes,coach,quaidelapêcherie,ruedelaplatière,labibilothèquedelacité,shop,bookshop,streetart,fresco,thelibraryofthecity,fresque,balcony,balconies","Quai de la Pêcherie, Lyon - La Bibilothèque de la Cité",34,13,3,6,2017,5,4,0
38194891925,113391938@N03,45.762719,4.832822,,,23,19,15,12,2017,5,4,0
5742106261,63168313@N06,45.770153,4.835496,"de,demo,joe,tango,corbata,rodrigo,soie,lucila,tando,cionci",20100320LYON_TDS_WEnuitblanche007,16,3,21,5,2011,5,4,0
32931753665,40936370@N00,45.83741,4.827525,"abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,saintromainaumontdor,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,graffiti,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsiderart,mystery,francmaconnerie,freemasonry,endoftheworld,devastation,worldwar,anarchy,groundzero,blackswantheory,destroy,bombing,geopolitique,crashculture,gesamtkuntwerk,visionaryarchitecture","Regard de thierry Ehrmann, auteur de la Demeure du Chaos / Abode of Chaos",31,8,31,12,2016,0,3,0
16962771677,58387285@N02,45.751263,4.838205,,Atelier Cinéma d'animation,6,15,21,11,2014,5,4,0
38990286511,113391938@N03,45.775047,4.842769,,,16,19,11,12,2017,0,4,0
8514206870,74314367@N03,45.760659,4.827708,,P1070608,33,13,24,2,2013,5,4,0
42864520622,48551155@N05,45.760705,4.828246,"bus,europe,france,gay,lgbt,lesbi,lesbian,lyon,places,pride,radioscoop",Marche des fiértés LGBT,52,15,16,6,2018,5,4,0
6453336625,42456491@N04,45.780621,4.87243,,Japan Touch 2011 - Lyon,36,21,4,12,2011,5,4,0
48472721896,37220755@N07,45.7593,4.837041,"2019,dxopl2,frankrijk,jossaris,jossarisfoto,lr,lyon,rhône","2019_07_27 - (20190727) - 113904 - _DSC1746_DxOPL2 - Lyon (FR) - ILCE-7M3 - FE 24-240mm F3.5-6.3 OSS - 1-320 sec. bij f - 8,0 - 24 mm - ISO 100",39,11,27,7,2019,5,4,0
5097656802,53992746@N00,45.751767,4.853264,"ps,manifestation,retraites,partisocialiste",IMGP7229,35,11,19,10,2010,5,4,0
7042893757,47407241@N04,45.760049,4.862211,,Windows,11,15,22,3,2012,5,4,0
37726569565,113391938@N03,45.763577,4.850469,,,18,10,24,11,2017,5,4,0
15344635561,58615999@N06,45.761913,4.848489,,Backyard tomatoes,16,10,19,9,2013,5,4,0
33430571546,40936370@N00,45.837222,4.827222,"abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,saintromainaumontdor,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,graffiti,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsiderart,mystery,francmaconnerie,freemasonry,endoftheworld,devastation,worldwar,anarchy,groundzero,blackswantheory,destroy,bombing,geopolitique,crashculture,gesamtkuntwerk,visionaryarchitecture","Regard de thierry Ehrmann, auteur de la Demeure du Chaos / Abode of Chaos",8,9,16,3,2017,0,3,0
6211068715,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei,sentinellesalchimiques,thealchemicalsentinels",Birth of the mysterious Alchemical Sentinels / Naissance de mystérieuses Sentinelles Alchimiques DDC_9461,35,16,4,10,2011,0,3,0
16407019212,124810342@N04,45.743447,4.815716,"france,lyon,rhône,confluence,rhônealpes",mouette goeland confluence,18,16,25,1,2015,5,4,0
10377630223,55622671@N03,45.73644,4.814994,"lyon,biennalelyon2013",15092013-DSCF4303.jpg,12,14,15,9,2013,5,4,0
20131012202,45279393@N05,45.762711,4.850465,"france,lyon",Sardines,8,10,29,7,2015,5,4,0
33040711248,40936370@N00,45.837497,4.826044,"360,panorama,visitevirtuelle,vr,demeureduchaos,abodeofchaos",360° - NUIT - DDC,48,16,4,12,2018,0,3,0
16903993500,44921934@N00,45.785074,4.853661,"lyon,sido,iot,internetdesobjets,frenchtech",SIdO - l'expo,32,15,8,4,2015,5,4,0
16072428365,106679564@N02,45.730166,4.950633,,1,46,15,13,6,2014,1,0,0
15456585182,127727950@N08,45.783656,4.876459,"cross,lyon,insa,villeurbanne,2013",,51,19,3,4,2013,5,4,0
8211222340,78171174@N04,45.760504,4.85992,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4d792b80930ef04dc557c24f","Mon amoureuse @lucillemouret publié dans ""Elle""!",33,13,23,11,2012,5,4,0
36605438994,48551155@N05,45.772633,4.831753,"croixrousse,europe,france,lyon,places,revolutions,walk,zombie",Zombie Walk - Revolutions!,12,16,23,9,2017,5,4,0
33776700294,90493526@N00,45.775859,4.839112,"europe,france,lyon,croixrousse,streetart,sticker","Sticker [Lyon, France]",23,16,9,4,2017,0,4,0
6493176263,29997407@N02,45.759282,4.828995,"lyon,nuit,lumières,fêtedeslumières",Lumières-2011-12-10-065,48,21,10,12,2011,5,4,0
15167247698,83294602@N03,45.770509,4.814693,"saint,jean,lyon,fort,journée,patrimoine,2014",IMG_3587,0,16,21,9,2014,0,4,0
47058262504,141049952@N08,45.7297,4.953825,"japantouch,aoisoracosplay,japactu,japactuinfo,cosplay,cosplayteen,cosplayjapactu",Concours cosplay de la Japan Touch 2019,10,16,4,5,2019,1,0,0
7280259100,71613662@N04,45.73271,4.862855,"mural,lyon,mur,peint,trompeloeil,fresque,murale",Lyon (rue Joseph Chapelle),20,17,26,5,2012,2,4,0
6180413853,65535531@N03,45.767184,4.833362,"architecture,lyon",,1,20,12,7,2011,5,4,0
25065152035,79742167@N04,45.770655,4.903211,"basket,petits,rois,scb,2016,villeurbanne,tournoi,asvel,bourbourg,u11m",tournoi_2016_ASVEL_009,45,16,12,2,2016,1,0,0
43879355805,90493526@N00,45.769446,4.833995,"europe,france,lyon,croixrousse,streetart,wheatpaste,wheatpaper,collage,pasted,paper,pasteup,chimerdes","Pasted paper by Les Chimerdes [Lyon, France]",15,17,31,8,2018,5,4,0
18015262784,133755247@N06,45.765605,4.849185,"unicef,ong,comitérhône,unicefrhône",IMG_5400,3,20,31,5,2013,5,4,0
18628572758,48551155@N05,45.758158,4.8321,"france,dance,europe,lyon,places,danse,tanz,bellecour,arménie,placebellecour,fêtesconsulaires",Danses folkloriques arméniennes,32,15,14,6,2015,5,4,0
47092218024,42095695@N06,45.7675,4.979444,"2018,lyon,holiday",20180401_132533,25,13,1,4,2018,3,0,5
7736267012,30687701@N00,45.7645,4.827166,,Flux de photos-758,24,19,20,7,2012,5,4,0
40021957385,90355635@N05,45.740561,4.819336,,,42,11,19,3,2018,5,4,0
24889829035,69096321@N05,45.757502,4.835288,evento,2014 12 05 Francia - Lione - La festa delle luci_0427,18,22,5,12,2014,5,4,0
5993875935,7475219@N04,45.785556,4.730536,,"31 Juillet 2011, Parc Lacroix-Laval, Lyon",33,13,31,7,2011,4,2,4
5673596114,77338686@N00,45.742932,4.820541,"yellow,nine,stripe,tapis,vert,blanche,neuf,billard,boule",One point,52,17,22,4,2011,5,4,0
28377701481,65253200@N03,45.768024,4.828276,"france,lyon,rhônealpes,eyefi",IMG_5721.JPG,3,6,20,7,2016,5,4,0
